	tweet_id	binary_label	multiclass_label	ner_label
874	1622772903769960448	0	Bağış ve Gönüllülük	[]
875	1622774912640229376	0	Konu Dışı	[]
876	1622774436750405632	0	Bağış ve Gönüllülük	[]
877	1622766167789125632	0	Konu Dışı	[]
878	1622768569611177984	0	Yardım Çağrısı	[]
879	1622772074073694208	0	Konu Dışı	[]
880	1622775155725402112	1	Yardım Çağrısı	[[1, 6, 'il'], [108, 113, 'il'], [7, 15, 'ilçe'], [16, 33, 'mahalle veya köy'], [34, 46, 'bulvar veya cadde veya sokak'], [48, 61, 'kişi'], [70, 86, 'kişi durumu'], [94, 100, 'ihtiyaç'], [113, 119, 'ihtiyaç']]
881	1622762120407404288	0	Yardım Çağrısı	[[0, 8, 'ilçe'], [33, 39, 'ihtiyaç']]
882	1622763905155051520	0	Konu Dışı	[]
883	1622766647332245504	0	Bilgi Paylaşımı	[]
884	1622768635189108736	1	Yardım Çağrısı	[[0, 7, 'il'], [8, 26, 'mahalle veya köy'], [27, 42, 'bulvar veya cadde veya sokak'], [43, 54, 'apartman veya bina veya site'], [153, 168, 'kişi'], [120, 136, 'kişi'], [137, 152, 'kişi'], [103, 119, 'kişi'], [84, 100, 'kişi durumu'], [57, 79, 'kişi durumu']]
885	1622765196891627520	0	Konu Dışı	[]
886	1622766774671273984	0	Yardım Çağrısı	[[5, 10, 'il'], [42, 52, 'kişi']]
887	1622763814474203136	0	Konu Dışı	[]
888	1622770520939716608	0	Yardım Çağrısı	[[53, 58, 'il']]
889	1622773789539835904	0	İhtiyaç	[]
890	1622771989478875136	0	Konu Dışı	[]
891	1622763094609956864	0	Bağış ve Gönüllülük	[]
892	1622766709609312512	0	Bağış ve Gönüllülük	[]
893	1622774742439665664	0	Bağış ve Gönüllülük	[]
894	1622768681582206976	0	Konu Dışı	[]
895	1622765710861541376	0	Konu Dışı	[]
896	1622775226009370624	0	Konu Dışı	[]
897	1622771323956084736	0	Konu Dışı	[]
898	1622765868085026816	0	Yardım Çağrısı	[[0, 5, 'il']]
899	1622772372469321728	0	Yardım Çağrısı	[[93, 101, 'kişi'], [102, 115, 'kişi durumu'], [116, 122, 'ihtiyaç'], [157, 162, 'ihtiyaç'], [232, 249, 'ihtiyaç']]
900	1622772547677831168	0	Konu Dışı	[]
901	1622788288028237824	0	Konu Dışı	[]
902	1622787866198778112	0	Konu Dışı	[]
903	1622785235967418368	1	Yardım Çağrısı	[[73, 78, 'il'], [79, 86, 'ilçe'], [0, 26, 'mahalle veya köy'], [27, 41, 'bulvar veya cadde veya sokak'], [59, 64, 'no'], [65, 72, 'no'], [59, 63, 'no'], [87, 95, 'kişi'], [110, 124, 'kişi durumu']]
904	1622779041404035072	0	Bilgi Paylaşımı	[]
905	1622786655194054912	1	Yardım Çağrısı	[[58, 63, 'il'], [47, 57, 'ilçe'], [0, 10, 'ilçe'], [12, 39, 'bulvar veya cadde veya sokak'], [73, 91, 'kişi'], [107, 117, 'kişi durumu'], [92, 105, 'kişi durumu']]
906	1622789704943910912	0	Yardım Çağrısı	[[12, 22, 'il'], [0, 10, 'kişi'], [28, 50, 'kişi durumu']]
907	1622789916693340160	0	Konu Dışı	[]
908	1622786262057775104	0	Bağış ve Gönüllülük	[]
909	1622787331290718208	0	Bilgi Paylaşımı	[]
910	1622781663959736320	0	İhtiyaç	[]
911	1622788401073201152	0	Konu Dışı	[]
912	1622782600401092608	0	Konu Dışı	[]
913	1622781190280453888	0	Bilgi Paylaşımı	[]
914	1622787595129303040	0	Yardım Çağrısı	[]
915	1622791365930147840	0	Yardım Çağrısı	[]
916	1622789913581068288	0	Konu Dışı	[]
917	1622791438848167936	0	Yardım Çağrısı	[[12, 20, 'il']]
918	1622781282307514368	0	Konu Dışı	[]
919	1622790717289398272	0	Konu Dışı	[]
920	1622777196484993024	0	Yardım Çağrısı	[]
921	1622778789909479424	0	Yardım Çağrısı	[[10, 22, 'kişi'], [48, 61, 'kişi durumu'], [62, 68, 'ihtiyaç']]
922	1622787339251482624	0	Yardım Çağrısı	[[21, 34, 'kişi durumu']]
923	1622791363833040896	0	Yardım Çağrısı	[[52, 57, 'il'], [0, 5, 'il'], [88, 96, 'ilçe'], [17, 25, 'ilçe'], [26, 32, 'ihtiyaç'], [57, 63, 'ihtiyaç']]
924	1622784943087575040	0	Yardım Çağrısı	[[83, 88, 'il'], [138, 143, 'il'], [106, 111, 'il'], [127, 132, 'il'], [33, 41, 'kişi'], [42, 67, 'kişi durumu'], [89, 95, 'ihtiyaç'], [111, 117, 'ihtiyaç']]
925	1622786211340292096	0	Yardım Çağrısı	[[125, 138, 'kişi durumu'], [181, 195, 'ihtiyaç']]
926	1622779146416930816	0	Bilgi Paylaşımı	[]
927	1622777666569895936	0	Yardım Çağrısı	[[64, 76, 'kişi durumu']]
928	1622777420121006080	0	Bağış ve Gönüllülük	[]
929	1622802225163632640	0	Konu Dışı	[]
930	1622803391390040064	0	Bilgi Paylaşımı	[]
931	1622806177456291840	0	İhtiyaç	[[0, 13, 'il'], [53, 66, 'kişi durumu'], [19, 33, 'ihtiyaç'], [158, 163, 'ihtiyaç'], [145, 157, 'ihtiyaç'], [37, 43, 'ihtiyaç'], [128, 137, 'ihtiyaç']]
932	1622798275144216576	0	Yardım Çağrısı	[[1, 9, 'il'], [50, 66, 'ihtiyaç'], [122, 128, 'ihtiyaç'], [36, 43, 'ihtiyaç']]
933	1622801269659402240	1	Yardım Çağrısı	[[172, 177, 'il'], [121, 145, 'mahalle veya köy'], [104, 119, 'bulvar veya cadde veya sokak'], [147, 156, 'apartman veya bina veya site'], [157, 171, 'no'], [179, 195, 'kişi'], [212, 229, 'kişi'], [196, 211, 'kişi'], [230, 238, 'kişi'], [79, 102, 'kişi durumu']]
934	1622795858591744000	1	Yardım Çağrısı	[[0, 8, 'il'], [10, 16, 'ilçe'], [17, 34, 'mahalle veya köy'], [35, 46, 'bulvar veya cadde veya sokak'], [47, 63, 'apartman veya bina veya site'], [64, 76, 'no'], [149, 158, 'kişi'], [77, 95, 'kişi'], [99, 105, 'kişi'], [77, 86, 'kişi'], [162, 169, 'kişi'], [175, 188, 'kişi durumu'], [119, 123, 'ihtiyaç'], [192, 196, 'ihtiyaç']]
935	1622793830708793088	1	Yardım Çağrısı	[[0, 19, 'mahalle veya köy'], [20, 29, 'bulvar veya cadde veya sokak'], [44, 58, 'kişi']]
936	1622802843555045376	0	Konu Dışı	[]
937	1622796651109797888	0	Konu Dışı	[]
938	1622802861015941120	0	Konu Dışı	[]
939	1622797041188409088	0	Yardım Çağrısı	[[15, 20, 'il'], [0, 5, 'il']]
940	1622804883354054912	0	Konu Dışı	[]
941	1622803616867430400	0	Konu Dışı	[]
942	1622802327181701120	1	Yardım Çağrısı	[[19, 32, 'il'], [179, 192, 'il'], [168, 178, 'ilçe'], [107, 124, 'mahalle veya köy'], [125, 133, 'bulvar veya cadde veya sokak'], [155, 159, 'no'], [160, 167, 'no'], [134, 137, 'no'], [0, 18, 'kişi'], [198, 211, 'kişi']]
943	1622806624711712768	0	Bilgi Paylaşımı	[]
944	1622803874888421376	0	Bilgi Paylaşımı	[]
945	1622804706371174400	0	Bilgi Paylaşımı	[]
946	1622796359387516928	0	Konu Dışı	[]
947	1622795126006226944	0	Konu Dışı	[]
948	1622805370853883904	0	Bağış ve Gönüllülük	[]
949	1622800537925128192	0	Bağış ve Gönüllülük	[]
950	1622795116539785216	0	Konu Dışı	[]
951	1622796337149353984	0	Konu Dışı	[]
952	1622806543879090176	0	Konu Dışı	[]
953	1622804433158705152	1	Yardım Çağrısı	[[0, 8, 'il'], [22, 36, 'kişi'], [62, 80, 'kişi'], [44, 60, 'kişi durumu']]
954	1622800106343788288	0	Yardım Çağrısı	[[0, 8, 'il'], [15, 21, 'ihtiyaç']]
955	1622794705162346496	0	Konu Dışı	[]
956	1622805258996154368	0	Konu Dışı	[]
957	1622806439050747904	0	Konu Dışı	[]
958	1622799104001642496	0	Bilgi Paylaşımı	[]
959	1622794046501531648	0	Konu Dışı	[]
960	1622800390784708608	0	Bağış ve Gönüllülük	[]
961	1622802344957169664	0	İhtiyaç	[[47, 58, 'kişi durumu'], [29, 46, 'kişi durumu']]
962	1622816804698742784	0	Bilgi Paylaşımı	[]
963	1622820799185842176	1	Yardım Çağrısı	[[0, 13, 'il'], [222, 235, 'il'], [21, 26, 'ilçe'], [255, 260, 'ilçe'], [14, 20, 'ilçe'], [27, 35, 'ilçe'], [245, 253, 'ilçe'], [237, 243, 'ilçe'], [73, 94, 'kişi durumu'], [99, 104, 'ihtiyaç'], [108, 113, 'ihtiyaç']]
964	1622821925096419328	0	Bilgi Paylaşımı	[]
965	1622813272981242112	0	Konu Dışı	[]
966	1622814682636750848	0	Bilgi Paylaşımı	[]
967	1622816552335683584	0	Bilgi Paylaşımı	[]
968	1622813683792347136	0	Bağış ve Gönüllülük	[]
969	1622808835441283072	0	Konu Dışı	[]
970	1622811705540591616	0	Bağış ve Gönüllülük	[]
971	1622810798123888640	0	Konu Dışı	[]
972	1622821629041451008	1	Yardım Çağrısı	[[28, 38, 'ilçe'], [0, 17, 'bulvar veya cadde veya sokak'], [17, 28, 'apartman veya bina veya site'], [17, 27, 'apartman veya bina veya site'], [76, 82, 'ihtiyaç']]
973	1622815012585709568	0	Bilgi Paylaşımı	[]
974	1622821248127336448	0	Konu Dışı	[]
975	1622821230641402112	0	Yardım Çağrısı	[[11, 19, 'il'], [1, 9, 'il'], [27, 35, 'il']]
976	1622821004992036864	0	Yardım Çağrısı	[[1, 6, 'il'], [74, 79, 'il'], [99, 104, 'il'], [39, 50, 'kişi'], [25, 38, 'kişi durumu']]
977	1622811602939699200	1	Yardım Çağrısı	[[20, 27, 'ilçe'], [8, 19, 'kişi'], [37, 56, 'kişi'], [60, 73, 'kişi durumu'], [81, 87, 'ihtiyaç']]
978	1622819073477287936	1	Yardım Çağrısı	[[20, 26, 'kişi'], [32, 45, 'kişi durumu'], [53, 59, 'ihtiyaç']]
979	1622810459777769472	0	Yardım Çağrısı	[[0, 5, 'il'], [6, 11, 'il'], [22, 28, 'ihtiyaç']]
980	1622816080921255936	0	Konu Dışı	[]
981	1622807444949983232	0	Yardım Çağrısı	[[0, 8, 'il'], [81, 89, 'il'], [17, 23, 'ihtiyaç'], [54, 60, 'ihtiyaç']]
982	1622817151596875776	0	Bağış ve Gönüllülük	[]
983	1622811447561428992	0	Bilgi Paylaşımı	[]
984	1622812256537919488	0	Konu Dışı	[]
985	1622821813016465408	0	Yardım Çağrısı	[]
986	1622807374909083648	0	Yardım Çağrısı	[]
987	1622837078412169216	0	Konu Dışı	[]
988	1622835005276798976	0	Konu Dışı	[]
989	1622828523336466432	0	Bağış ve Gönüllülük	[]
990	1622835973384990720	0	Bilgi Paylaşımı	[]
991	1622834951145066496	1	Yardım Çağrısı	[[143, 154, 'mahalle veya köy'], [157, 170, 'bulvar veya cadde veya sokak'], [183, 190, 'no'], [173, 180, 'no'], [129, 141, 'kişi']]
992	1622831706666409984	1	Yardım Çağrısı	[[115, 120, 'il'], [59, 79, 'mahalle veya köy'], [59, 74, 'mahalle veya köy'], [80, 94, 'bulvar veya cadde veya sokak'], [95, 112, 'apartman veya bina veya site'], [16, 31, 'kişi'], [45, 58, 'kişi durumu']]
993	1622824102258933760	0	Bağış ve Gönüllülük	[]
994	1622831954818134016	0	Konu Dışı	[]
995	1622826758599999488	0	Bilgi Paylaşımı	[]
996	1622829074765807616	0	Bilgi Paylaşımı	[]
997	1622834156924182528	0	Bilgi Paylaşımı	[]
998	1622824733879463936	0	Bilgi Paylaşımı	[]
999	1622822978965880832	0	Bilgi Paylaşımı	[]
1000	1622829193108025088	0	Bilgi Paylaşımı	[]
1001	1622833881282912512	0	Bilgi Paylaşımı	[]
1002	1622832741807972352	0	Konu Dışı	[]
1003	1622823880501911552	0	Bilgi Paylaşımı	[]
1004	1622832639936720896	0	İhtiyaç	[[133, 138, 'il'], [254, 259, 'il'], [139, 147, 'ilçe'], [13, 18, 'ihtiyaç'], [20, 25, 'ihtiyaç'], [6, 11, 'ihtiyaç']]
1005	1622837393064660992	0	İhtiyaç	[[19, 26, 'il'], [50, 57, 'ihtiyaç'], [40, 45, 'ihtiyaç']]
1006	1622833503451725824	0	İhtiyaç	[[97, 110, 'il'], [87, 95, 'il'], [1, 6, 'ihtiyaç'], [51, 67, 'ihtiyaç'], [1, 9, 'ihtiyaç']]
1007	1622823309929861120	0	Yardım Çağrısı	[[93, 98, 'il'], [1, 12, 'ihtiyaç']]
1008	1622828811027992576	0	Yardım Çağrısı	[]
1009	1622822484721500160	0	Konu Dışı	[]
1010	1622834676263010304	0	Konu Dışı	[]
1011	1622837274911055872	0	Bilgi Paylaşımı	[]
1012	1622845957321654272	0	Konu Dışı	[]
1013	1622850892746588160	1	Yardım Çağrısı	[[39, 52, 'il'], [53, 61, 'ilçe'], [62, 72, 'mahalle veya köy'], [45, 49, 'kişi'], [0, 17, 'kişi'], [101, 114, 'kişi durumu'], [209, 216, 'ihtiyaç'], [217, 225, 'ihtiyaç'], [201, 208, 'ihtiyaç']]
1014	1622848585963274240	0	Konu Dışı	[]
1015	1622851938265055232	0	Bilgi Paylaşımı	[]
1016	1622845665477795840	0	Yardım Çağrısı	[]
1017	1622845557935902720	0	Yardım Çağrısı	[]
1018	1622846481890787328	0	Konu Dışı	[]
1019	1622845343871250432	0	Bilgi Paylaşımı	[]
1020	1622839203049480192	0	Yardım Çağrısı	[[228, 233, 'il'], [214, 219, 'il'], [259, 272, 'il'], [249, 257, 'ilçe'], [124, 142, 'kişi durumu'], [168, 177, 'ihtiyaç'], [179, 184, 'ihtiyaç'], [186, 188, 'ihtiyaç']]
1021	1622840812068282368	1	İhtiyaç	[[0, 13, 'il'], [32, 45, 'il'], [48, 53, 'ilçe'], [75, 93, 'mahalle veya köy'], [152, 165, 'kişi durumu'], [110, 117, 'kişi durumu'], [166, 179, 'kişi durumu'], [118, 123, 'ihtiyaç'], [104, 108, 'ihtiyaç'], [128, 133, 'ihtiyaç'], [138, 147, 'ihtiyaç']]
1022	1622839743326085120	0	Yardım Çağrısı	[[7, 15, 'ilçe']]
1023	1622840569545256960	0	Yardım Çağrısı	[]
1024	1622851177732837376	0	Konu Dışı	[]
1025	1622841641450061824	0	Yardım Çağrısı	[[7, 15, 'il'], [151, 159, 'il'], [42, 66, 'kişi durumu']]
1026	1622845534145847296	0	Konu Dışı	[]
1027	1622846963585515520	0	Yardım Çağrısı	[[138, 146, 'il'], [74, 82, 'kişi'], [105, 114, 'kişi'], [84, 98, 'kişi durumu'], [65, 73, 'kişi durumu']]
1028	1622844177028374528	0	Konu Dışı	[]
1029	1622851872401891328	0	Bağış ve Gönüllülük	[]
1030	1622851306640531712	0	Bağış ve Gönüllülük	[]
1031	1622845272006045696	0	Bilgi Paylaşımı	[]
1032	1622846722031382528	0	Konu Dışı	[]
1033	1622852545898061824	0	Bilgi Paylaşımı	[]
1034	1622851553374703616	0	Bilgi Paylaşımı	[]
1035	1622845080858943488	1	Yardım Çağrısı	[[0, 8, 'il'], [71, 76, 'il'], [61, 69, 'il'], [93, 101, 'il'], [15, 19, 'apartman veya bina veya site'], [22, 44, 'kişi durumu']]
1036	1622850893451231232	0	Yardım Çağrısı	[[0, 8, 'il'], [17, 22, 'ilçe'], [9, 16, 'ilçe'], [48, 62, 'ihtiyaç']]
1037	1622838888375910400	0	Yardım Çağrısı	[[155, 158, 'kişi'], [74, 77, 'kişi'], [71, 77, 'kişi'], [145, 151, 'kişi'], [88, 94, 'kişi durumu'], [104, 115, 'kişi durumu'], [230, 236, 'ihtiyaç']]
1038	1622845137339527168	0	Yardım Çağrısı	[[39, 44, 'il'], [18, 24, 'kişi'], [10, 14, 'kişi'], [21, 24, 'kişi'], [63, 69, 'kişi durumu'], [25, 38, 'kişi durumu'], [47, 53, 'ihtiyaç']]
1039	1622844049743831040	0	Yardım Çağrısı	[[0, 18, 'kişi'], [12, 18, 'kişi'], [0, 10, 'kişi'], [24, 37, 'kişi durumu'], [45, 51, 'ihtiyaç']]
1040	1622842307572637696	0	Yardım Çağrısı	[[19, 32, 'kişi durumu'], [7, 13, 'ihtiyaç']]
1041	1622839501784600576	0	Konu Dışı	[]
1042	1622841695032209408	0	Yardım Çağrısı	[[19, 30, 'kişi'], [0, 15, 'kişi'], [39, 52, 'kişi durumu'], [116, 122, 'ihtiyaç'], [60, 66, 'ihtiyaç']]
1043	1622839887052382208	0	Konu Dışı	[]
1044	1622845197238386688	0	Konu Dışı	[]
1045	1622842059898880000	0	Konu Dışı	[]
1046	1622846944967118848	0	Konu Dışı	[]
1047	1622848719996567552	0	Bilgi Paylaşımı	[]
1048	1622842262148247552	1	Yardım Çağrısı	[[78, 91, 'il'], [0, 30, 'mahalle veya köy'], [31, 53, 'bulvar veya cadde veya sokak'], [54, 68, 'apartman veya bina veya site']]
1049	1622851177607057408	0	Yardım Çağrısı	[[25, 29, 'ihtiyaç']]
1050	1622863447007412224	0	Yardım Çağrısı	[[11, 19, 'il'], [169, 175, 'kişi'], [23, 33, 'kişi'], [144, 153, 'kişi'], [156, 168, 'kişi durumu'], [176, 189, 'kişi durumu'], [34, 47, 'kişi durumu'], [99, 105, 'ihtiyaç'], [65, 73, 'ihtiyaç'], [62, 64, 'ihtiyaç']]
1051	1622864463589253120	0	Konu Dışı	[]
1052	1622854234424090624	0	Bağış ve Gönüllülük	[]
1053	1622858845599985664	0	Konu Dışı	[]
1054	1622860071519637504	0	Konu Dışı	[]
1055	1622855231078793216	0	Bağış ve Gönüllülük	[]
1056	1622863576900767488	0	Bağış ve Gönüllülük	[]
1057	1622866262807220224	0	Bilgi Paylaşımı	[]
1058	1622864715901726720	1	Yardım Çağrısı	[[55, 68, 'il'], [135, 148, 'il'], [44, 54, 'ilçe'], [12, 26, 'mahalle veya köy'], [27, 37, 'bulvar veya cadde veya sokak'], [38, 43, 'no'], [0, 11, 'kişi'], [81, 97, 'kişi durumu']]
1059	1622863975372161024	0	Yardım Çağrısı	[[17, 22, 'il'], [23, 28, 'il'], [11, 16, 'il']]
1060	1622866587031113728	1	Yardım Çağrısı	[[10, 15, 'il'], [179, 184, 'il'], [62, 67, 'il'], [16, 26, 'ilçe'], [141, 151, 'ilçe'], [27, 45, 'bulvar veya cadde veya sokak'], [46, 61, 'apartman veya bina veya site'], [81, 92, 'kişi'], [103, 116, 'kişi durumu'], [103, 116, 'yer'], [62, 80, 'yer'], [117, 128, 'ihtiyaç']]
1061	1622864760755613696	0	Yardım Çağrısı	[[5, 12, 'ilçe']]
1062	1622865147470483712	0	Konu Dışı	[]
1063	1622867647317835776	0	Bilgi Paylaşımı	[]
1064	1622853346100154368	0	Bilgi Paylaşımı	[]
1065	1622865499951341568	0	Bilgi Paylaşımı	[]
1066	1622854738671796224	0	Bilgi Paylaşımı	[]
1067	1622861908838690816	0	Bilgi Paylaşımı	[]
1068	1622862723020214272	0	Bilgi Paylaşımı	[]
1069	1622864066694742016	0	Bilgi Paylaşımı	[]
1070	1622856108120461312	0	Bilgi Paylaşımı	[]
1071	1622857634888970240	0	Konu Dışı	[]
1072	1622859767587938304	0	Bilgi Paylaşımı	[]
1073	1622857835204706304	0	Yardım Çağrısı	[]
1074	1622857325546545152	0	Bilgi Paylaşımı	[]
1075	1622866652273512448	0	Konu Dışı	[]
1076	1622860315204456448	0	Konu Dışı	[]
1077	1622863899929329664	0	Bağış ve Gönüllülük	[]
1078	1622866777947381760	0	Konu Dışı	[]
1079	1622857988208820224	0	Yardım Çağrısı	[[128, 133, 'il'], [40, 45, 'il'], [87, 92, 'il'], [62, 67, 'il'], [0, 5, 'il'], [109, 114, 'il'], [114, 121, 'ilçe'], [92, 98, 'ihtiyaç'], [23, 29, 'ihtiyaç']]
1080	1622864016489021440	0	Yardım Çağrısı	[[21, 26, 'il'], [188, 194, 'il'], [49, 55, 'il'], [121, 126, 'il'], [69, 74, 'il'], [143, 151, 'il'], [0, 8, 'il'], [167, 172, 'il'], [26, 33, 'ilçe']]
1081	1622863160754544640	0	Bağış ve Gönüllülük	[]
1082	1622881709732528128	0	Konu Dışı	[]
1083	1622873245299900416	0	İhtiyaç	[[0, 8, 'il'], [155, 163, 'il'], [164, 185, 'mahalle veya köy'], [186, 191, 'ihtiyaç'], [78, 83, 'ihtiyaç'], [186, 199, 'ihtiyaç']]
1084	1622871118167040000	0	Konu Dışı	[]
1085	1622870201745256448	0	Yardım Çağrısı	[[0, 7, 'il'], [169, 191, 'kişi durumu'], [156, 162, 'ihtiyaç'], [94, 111, 'ihtiyaç'], [242, 249, 'ihtiyaç'], [231, 241, 'ihtiyaç']]
1086	1622882344418902016	0	Bilgi Paylaşımı	[]
1087	1622880210046550016	0	Yardım Çağrısı	[[7, 18, 'kişi']]
1088	1622868074926842112	0	Yardım Çağrısı	[[14, 19, 'il'], [20, 28, 'ilçe'], [172, 185, 'kişi durumu'], [58, 63, 'ihtiyaç']]
1089	1622878428369235968	0	Yardım Çağrısı	[[89, 94, 'il'], [0, 11, 'kişi'], [37, 50, 'kişi durumu'], [20, 36, 'kişi durumu']]
1090	1622868857344909312	0	Konu Dışı	[]
1091	1622877236398330112	0	Bağış ve Gönüllülük	[]
1092	1622880066182033408	0	Yardım Çağrısı	[[129, 142, 'il'], [0, 18, 'kişi'], [19, 32, 'kişi durumu'], [36, 55, 'kişi durumu']]
1093	1622876528991256576	0	Bağış ve Gönüllülük	[]
1094	1622878078027419648	0	Bilgi Paylaşımı	[]
1095	1622875221354065920	0	Bilgi Paylaşımı	[]
1096	1622869093941379072	0	Konu Dışı	[]
1097	1622870131104747520	0	Bilgi Paylaşımı	[]
1098	1622876918335827968	0	Bilgi Paylaşımı	[]
1099	1622872388483313664	0	Bağış ve Gönüllülük	[]
1100	1622882104395661312	0	Konu Dışı	[]
1101	1622874187529347072	0	Yardım Çağrısı	[[21, 26, 'il'], [0, 5, 'il']]
1102	1622874321487109888	1	Yardım Çağrısı	[[88, 93, 'il'], [82, 87, 'ilçe'], [28, 46, 'mahalle veya köy'], [47, 58, 'bulvar veya cadde veya sokak'], [59, 74, 'apartman veya bina veya site'], [75, 81, 'no'], [94, 107, 'kişi'], [6, 22, 'kişi durumu']]
1103	1622878904301109248	1	Yardım Çağrısı	[[109, 116, 'il'], [109, 116, 'ilçe'], [117, 132, 'bulvar veya cadde veya sokak'], [133, 139, 'no'], [19, 31, 'kişi'], [85, 90, 'kişi durumu'], [46, 62, 'kişi durumu'], [186, 192, 'ihtiyaç']]
1104	1622880027661549568	1	Yardım Çağrısı	[[32, 39, 'il'], [46, 50, 'apartman veya bina veya site'], [12, 31, 'kişi'], [55, 68, 'kişi durumu']]
1105	1622868909509550080	1	Yardım Çağrısı	[[165, 173, 'il'], [58, 66, 'il'], [28, 38, 'kişi'], [11, 23, 'kişi durumu']]
1106	1622875339851460608	0	Yardım Çağrısı	[[0, 8, 'il'], [61, 69, 'il'], [69, 75, 'ihtiyaç'], [34, 40, 'ihtiyaç']]
1107	1622867777521430528	1	Yardım Çağrısı	[[170, 178, 'il'], [35, 43, 'il'], [156, 164, 'il'], [45, 51, 'ilçe'], [0, 15, 'mahalle veya köy'], [15, 29, 'bulvar veya cadde veya sokak'], [29, 34, 'no'], [72, 80, 'kişi'], [53, 66, 'kişi durumu'], [86, 97, 'ihtiyaç']]
1108	1622882295119073280	1	Yardım Çağrısı	[[1, 6, 'il'], [7, 15, 'ilçe'], [16, 29, 'mahalle veya köy'], [47, 55, 'kişi'], [33, 46, 'kişi durumu']]
1109	1622869136236847104	0	Yardım Çağrısı	[]
1110	1622873715913400320	0	İhtiyaç	[[111, 118, 'il'], [212, 219, 'il'], [29, 36, 'il'], [18, 28, 'ilçe'], [0, 17, 'mahalle veya köy'], [82, 94, 'kişi'], [65, 81, 'kişi durumu'], [149, 155, 'ihtiyaç'], [24, 27, 'ihtiyaç'], [44, 50, 'ihtiyaç']]
1111	1622875551378669568	0	Konu Dışı	[]
1112	1622872786887647232	0	Konu Dışı	[]
1113	1622868181705539584	0	Konu Dışı	[]
1114	1622872261127553024	0	Konu Dışı	[]
1115	1622870316190932992	0	Yardım Çağrısı	[[0, 10, 'ilçe']]
1116	1622871688495988736	0	Konu Dışı	[]
1117	1622877582122184704	0	Bilgi Paylaşımı	[]
1118	1622880596648230912	1	Yardım Çağrısı	[[79, 87, 'il'], [88, 94, 'ilçe'], [0, 12, 'bulvar veya cadde veya sokak'], [60, 77, 'apartman veya bina veya site'], [96, 108, 'kişi'], [143, 159, 'kişi durumu'], [109, 122, 'kişi durumu']]
1119	1622873865260089088	1	Yardım Çağrısı	[[69, 77, 'il'], [78, 84, 'ilçe'], [85, 100, 'mahalle veya köy'], [101, 117, 'bulvar veya cadde veya sokak'], [118, 143, 'apartman veya bina veya site'], [193, 201, 'kişi'], [168, 180, 'kişi'], [144, 154, 'kişi'], [156, 166, 'kişi'], [182, 191, 'kişi'], [0, 13, 'kişi durumu']]
1120	1622872461149712384	1	Yardım Çağrısı	[[0, 5, 'il'], [6, 16, 'ilçe'], [17, 33, 'mahalle veya köy'], [34, 46, 'apartman veya bina veya site'], [47, 62, 'kişi'], [93, 107, 'kişi durumu']]
1121	1622871734415138816	0	Konu Dışı	[]
1122	1622870233479278592	0	Bilgi Paylaşımı	[]
1123	1622888818994020352	1	Yardım Çağrısı	[]
1124	1622884476626804736	0	Yardım Çağrısı	[[56, 61, 'il'], [141, 146, 'il'], [62, 69, 'ilçe'], [0, 12, 'mahalle veya köy'], [13, 24, 'bulvar veya cadde veya sokak'], [25, 44, 'apartman veya bina veya site'], [45, 49, 'no'], [45, 50, 'no'], [78, 93, 'kişi'], [129, 140, 'kişi durumu'], [104, 115, 'kişi durumu'], [148, 154, 'ihtiyaç']]
1125	1622884022991953920	0	Bağış ve Gönüllülük	[]
1126	1622896171466326016	0	Konu Dışı	[]
1127	1622886177589133312	0	Bilgi Paylaşımı	[]
1128	1622883642706915328	0	Bilgi Paylaşımı	[]
1129	1622886196971012096	0	Konu Dışı	[]
1130	1622894554817896448	0	Konu Dışı	[]
1131	1622889444154957824	0	Yardım Çağrısı	[[0, 8, 'ilçe'], [69, 77, 'ilçe'], [9, 21, 'mahalle veya köy'], [24, 30, 'ihtiyaç']]
1132	1622895135028568064	0	Yardım Çağrısı	[]
1133	1622883122361638912	0	Bilgi Paylaşımı	[]
1134	1622893616036458496	0	Bilgi Paylaşımı	[]
1135	1622895426134237184	0	Bilgi Paylaşımı	[]
1136	1622886940465823488	0	Bilgi Paylaşımı	[]
1137	1622895723091046400	0	Bilgi Paylaşımı	[]
1138	1622891302198059008	0	İhtiyaç	[[259, 268, 'il']]
1139	1622883684536688640	0	Konu Dışı	[]
1140	1622894985614876672	0	İhtiyaç	[]
1141	1622883151822352384	0	Konu Dışı	[]
1142	1622897070414745600	1	Yardım Çağrısı	[[0, 14, 'il'], [15, 52, 'mahalle veya köy'], [53, 58, 'no'], [73, 79, 'kişi'], [94, 112, 'kişi durumu']]
1143	1622886760035373056	0	Bilgi Paylaşımı	[]
1144	1622889022589743104	0	Bilgi Paylaşımı	[]
1145	1622897606383792128	0	Bilgi Paylaşımı	[]
1146	1622903397362925568	0	Yardım Çağrısı	[[0, 8, 'il'], [74, 82, 'il']]
1147	1622903516938248192	0	Bağış ve Gönüllülük	[]
1148	1622900686298963968	0	Bağış ve Gönüllülük	[]
1149	1622907334677737472	0	Konu Dışı	[]
1150	1622906759265361920	0	Bilgi Paylaşımı	[]
1151	1622905216977756160	0	Konu Dışı	[]
1152	1622899086918664192	0	Yardım Çağrısı	[[90, 95, 'il'], [25, 28, 'kişi durumu']]
